Kingdom,Genome ID
Bacteria,GCF_003429185.1
Bacteria,GCF_003429205.1
Bacteria,GCF_003433235.1
Bacteria,GCF_003571505.1
Bacteria,GCF_003571805.1
Bacteria,GCF_003626935.1
Bacteria,GCF_003641125.1
Bacteria,GCF_003716765.1
Bacteria,GCF_003798105.1
Bacteria,GCF_003798125.1
Bacteria,GCF_003798145.1
Bacteria,GCF_003812165.1
Bacteria,GCF_003812885.1
Bacteria,GCF_003812905.1
Bacteria,GCF_003813005.1
Bacteria,GCF_003813025.1
Bacteria,GCF_003950015.1
Bacteria,GCF_003950255.1
Bacteria,GCF_003952325.1
Bacteria,GCF_003957825.1
Bacteria,GCF_003991465.1
Bacteria,GCF_004010895.1
Bacteria,GCF_004014755.1
Bacteria,GCF_004102665.1
Bacteria,GCF_004193735.1
Bacteria,GCF_004291075.1
Bacteria,GCF_004355125.1
Bacteria,GCF_004355145.1
Bacteria,GCF_005305005.1
Bacteria,GCF_006364735.1
Bacteria,GCF_006364795.1
Bacteria,GCF_006704595.2
Bacteria,GCF_006971785.1
Bacteria,GCF_007559065.1
Bacteria,GCF_007559085.1
Bacteria,GCF_007559105.1
Bacteria,GCF_007559125.1
Bacteria,GCF_007833895.1
Bacteria,GCF_008033725.1
Bacteria,GCF_008033745.1
Bacteria,GCF_008033765.1
Bacteria,GCF_008195485.1
Bacteria,GCF_008245185.1
Bacteria,GCF_008705235.1
Bacteria,GCF_009497675.1
Bacteria,GCF_009648875.1
Bacteria,GCF_009662315.1
Bacteria,GCF_009664165.1
Bacteria,GCF_009676765.1
Bacteria,GCF_009676785.1
Bacteria,GCF_009676885.1
Bacteria,GCF_009720405.1
Bacteria,GCF_009720425.1
Bacteria,GCF_009867055.1
Bacteria,GCF_009905195.1
Bacteria,GCF_009911735.1
Bacteria,GCF_011045375.1
Bacteria,GCF_011106815.1
Bacteria,GCF_011466835.1
Bacteria,GCF_012276675.1
Bacteria,GCF_012935295.1
Bacteria,GCF_012971705.1
Bacteria,GCF_013201095.1
Bacteria,GCF_013201115.1
Bacteria,GCF_013255565.1
Bacteria,GCF_013260445.1
Bacteria,GCF_013305645.2
Bacteria,GCF_013305765.1
Bacteria,GCF_013305815.1
Bacteria,GCF_013305845.1
Bacteria,GCF_013341295.1
Bacteria,GCF_013341315.1
Bacteria,GCF_013343315.1
Bacteria,GCF_013343335.1
Bacteria,GCF_013343355.1
Bacteria,GCF_013343375.1
Bacteria,GCF_013343395.1
Bacteria,GCF_013343415.1
Bacteria,GCF_013343435.1
Bacteria,GCF_013343455.1
Bacteria,GCF_013343475.1
Bacteria,GCF_013343495.1
Bacteria,GCF_013343515.1
Bacteria,GCF_013343535.1
Bacteria,GCF_013343555.1
Bacteria,GCF_013343575.1
Bacteria,GCF_013347245.1
Bacteria,GCF_013376775.1
Bacteria,GCF_013393665.2
Bacteria,GCF_013393685.1
Bacteria,GCF_013393705.1
Bacteria,GCF_013394455.1
Bacteria,GCF_013394475.2
Bacteria,GCF_013395035.1
Bacteria,GCF_013467585.1
Bacteria,GCF_013467605.1
Bacteria,GCF_014155905.1
Bacteria,GCF_014217315.1
Bacteria,GCF_014467035.1
Bacteria,GCF_014490645.1
Bacteria,GCF_014792125.1
Bacteria,GCF_014854655.1
Bacteria,GCF_014930935.1
Bacteria,GCF_015697465.1
Bacteria,GCF_015697605.1
Bacteria,GCF_015697645.1
Bacteria,GCF_015697665.1
Bacteria,GCF_015832055.1
Bacteria,GCF_015832075.1
Bacteria,GCF_016064595.1
Bacteria,GCF_016105505.1
Bacteria,GCF_016105665.1
Bacteria,GCF_016105885.1
Bacteria,GCF_016107485.1
Bacteria,GCF_016126955.1
Bacteria,GCF_016134915.1
Bacteria,GCF_016584725.1
Bacteria,GCF_016743035.1
Bacteria,GCF_016743115.1
Bacteria,GCF_016745115.1
Bacteria,GCF_016745135.1
Bacteria,GCF_016745155.1
Bacteria,GCF_016745175.1
Bacteria,GCF_016745195.1
Bacteria,GCF_016811975.1
Bacteria,GCF_016864415.1
Bacteria,GCF_016925455.1
Bacteria,GCF_016925475.1
Bacteria,GCF_017378395.1
Bacteria,GCF_017378475.1
Bacteria,GCF_017900915.1
Bacteria,GCF_018138045.1
Bacteria,GCF_018138065.1
Bacteria,GCF_018141565.1
Bacteria,GCF_018141625.1
Bacteria,GCF_018141645.1
Bacteria,GCF_018279245.1
Bacteria,GCF_018279265.1
Bacteria,GCF_018279285.1
Bacteria,GCF_018279305.1
Bacteria,GCF_018409365.1
Bacteria,GCF_018448985.1
Bacteria,GCF_018598285.3
Bacteria,GCF_018986715.1
Bacteria,GCF_019364615.1
Bacteria,GCF_019378915.1
Bacteria,GCF_019379355.1
Bacteria,GCF_019434075.1
Bacteria,GCF_019434095.1
Bacteria,GCF_019434135.1
Bacteria,GCF_019434155.1
Bacteria,GCF_019434175.1
Bacteria,GCF_019434235.1
Bacteria,GCF_019443665.1
Bacteria,GCF_019466095.1
Bacteria,GCF_019466145.1
Bacteria,GCF_019710495.1
Bacteria,GCF_019711215.1
Bacteria,GCF_019720855.1
Bacteria,GCF_019720875.1
Bacteria,GCF_019738995.2
Bacteria,GCF_019857245.1
Bacteria,GCF_019857265.1
Bacteria,GCF_019857285.1
Bacteria,GCF_019857305.1
Bacteria,GCF_019857325.1
Bacteria,GCF_019857345.1
Bacteria,GCF_019857365.1
Bacteria,GCF_019857405.1
Bacteria,GCF_019857425.1
Bacteria,GCF_019857445.1
Bacteria,GCF_019857465.1
Bacteria,GCF_019857485.1
Bacteria,GCF_019857505.1
Bacteria,GCF_019857525.1
Bacteria,GCF_019857545.1
Bacteria,GCF_019857565.1
Bacteria,GCF_019857585.1
Bacteria,GCF_019857605.1
Bacteria,GCF_019857625.1
Bacteria,GCF_019857645.1
Bacteria,GCF_019915445.1
Bacteria,GCF_019915465.1
Bacteria,GCF_019915485.1
Bacteria,GCF_020771675.1
Bacteria,GCF_020771755.1
Bacteria,GCF_020990445.1
Bacteria,GCF_020990465.1
Bacteria,GCF_020990485.1
Bacteria,GCF_021166255.2
Bacteria,GCF_021166275.2
Bacteria,GCF_021166295.1
Bacteria,GCF_021166315.2
Bacteria,GCF_021166335.2
Bacteria,GCF_021166355.2
Bacteria,GCF_021166375.2
Bacteria,GCF_021184245.1
Bacteria,GCF_021184265.1
Bacteria,GCF_021249245.1
Bacteria,GCF_021266605.1
Bacteria,GCF_021378395.1
Bacteria,GCF_021398755.1
Bacteria,GCF_021460035.1
Bacteria,GCF_021497285.1
Bacteria,GCF_021497305.1
Bacteria,GCF_021497325.1
Bacteria,GCF_021497345.1
Bacteria,GCF_021497365.1
Bacteria,GCF_021497385.1
Bacteria,GCF_021497405.1
Bacteria,GCF_021497425.1
Bacteria,GCF_021497445.1
Bacteria,GCF_021513295.1
Bacteria,GCF_021513375.1
Bacteria,GCF_021513395.1
Bacteria,GCF_021513415.1
Bacteria,GCF_021513435.1
Bacteria,GCF_021513455.1
Bacteria,GCF_021513475.1
Bacteria,GCF_021513495.1
Bacteria,GCF_021513515.1
Bacteria,GCF_021513535.1
Bacteria,GCF_021513555.1
Bacteria,GCF_021513575.1
Bacteria,GCF_021513595.1
Bacteria,GCF_021513615.1
Bacteria,GCF_021513635.1
Bacteria,GCF_021513675.1
Bacteria,GCF_022213165.2
Bacteria,GCF_022453765.1
Bacteria,GCF_022453825.1
Bacteria,GCF_022533445.1
Bacteria,GCF_022559545.1
Bacteria,GCF_022569855.1
Bacteria,GCF_022569895.1
Bacteria,GCF_022569915.1
Bacteria,GCF_022569935.1
Bacteria,GCF_022569975.1
Bacteria,GCF_022569995.1
Bacteria,GCF_022570115.1
Bacteria,GCF_022570235.1
Bacteria,GCF_022570415.1
Bacteria,GCF_022570435.1
Bacteria,GCF_022570455.1
Bacteria,GCF_022570475.1
Bacteria,GCF_022637915.1
Bacteria,GCF_022638055.1
Bacteria,GCF_022638175.1
Bacteria,GCF_022649105.1
Bacteria,GCF_022649245.1
Bacteria,GCF_022670795.1
Bacteria,GCF_022699485.1
Bacteria,GCF_022699505.1
Bacteria,GCF_022699525.1
Bacteria,GCF_022700635.1
Bacteria,GCF_022810865.1
Bacteria,GCF_022810885.1
Bacteria,GCF_022810905.1
Bacteria,GCF_022810925.1
Bacteria,GCF_022810945.1
Bacteria,GCF_022810965.1
Bacteria,GCF_022810985.1
Bacteria,GCF_022811005.1
Bacteria,GCF_022811025.1
Bacteria,GCF_022811045.1
Bacteria,GCF_022811065.1
Bacteria,GCF_022811805.1
Bacteria,GCF_022870025.1
Bacteria,GCF_022870525.1
Bacteria,GCF_022870545.1
Bacteria,GCF_022870565.1
Bacteria,GCF_023066825.1
Bacteria,GCF_023066845.1
Bacteria,GCF_023066865.1
Bacteria,GCF_023093935.1
Bacteria,GCF_023093975.1
Bacteria,GCF_023101265.1
Bacteria,GCF_023101285.1
Bacteria,GCF_023101305.1
Bacteria,GCF_023272755.1
Bacteria,GCF_023380065.1
Bacteria,GCF_023520735.1
Bacteria,GCF_023571485.1
Bacteria,GCF_023612335.1
Bacteria,GCF_023822305.1
Bacteria,GCF_024089375.1
Bacteria,GCF_024089395.1
Bacteria,GCF_024126335.1
Bacteria,GCF_024126355.1
Bacteria,GCF_024266805.1
Bacteria,GCF_024266915.1
Bacteria,GCF_024266935.1
Bacteria,GCF_024300845.1
Bacteria,GCF_024397355.1
Bacteria,GCF_024507915.1
Bacteria,GCF_024507955.1
Bacteria,GCF_024584495.1
Bacteria,GCF_900070375.1
Bacteria,GCF_900095805.1
Bacteria,GCF_900149285.1
Bacteria,GCF_900243355.1
Bacteria,GCF_900497025.1
Bacteria,GCF_900618245.1
Bacteria,GCF_900618255.1
Bacteria,GCF_900618265.1
Bacteria,GCF_900618275.1
Bacteria,GCF_900618285.1
Bacteria,GCF_900618305.1
Bacteria,GCF_900618315.1
Bacteria,GCF_900618325.1
Bacteria,GCF_900618335.1
Bacteria,GCF_900636735.1
Bacteria,GCF_900636755.1
Bacteria,GCF_900636975.1
Bacteria,GCF_900637045.1
Bacteria,GCF_902703185.1
Bacteria,GCF_902703195.1
Bacteria,GCF_902703215.1
Bacteria,GCF_904866275.1
Bacteria,GCF_905071885.1
Bacteria,GCF_002374815.1
Bacteria,GCF_000755805.1
Bacteria,GCF_001718395.1
Bacteria,GCF_001718835.1
Bacteria,GCF_002209085.2
Bacteria,GCF_002407525.2
Bacteria,GCF_009586235.1
Bacteria,GCF_014854795.1
Bacteria,GCF_021484945.1
Bacteria,GCF_023053515.1
Bacteria,GCF_023374475.1
Bacteria,GCF_023374675.1
Bacteria,GCF_023374715.1
Bacteria,GCF_024600575.1
Bacteria,GCF_904865725.1
Bacteria,GCF_004102925.1
Bacteria,GCF_016127655.1
Bacteria,GCF_022654015.1
Bacteria,GCF_000730425.1
Bacteria,GCF_001307155.1
Bacteria,GCF_001307275.1
Bacteria,GCF_001708445.1
Bacteria,GCF_001708465.1
Bacteria,GCF_001747385.1
Bacteria,GCF_002865505.1
Bacteria,GCF_003055645.1
Bacteria,GCF_003410335.1
Bacteria,GCF_003612935.1
Bacteria,GCF_003626995.1
Bacteria,GCF_004683905.1
Bacteria,GCF_010448615.1
Bacteria,GCF_010668965.1
Bacteria,GCF_012974785.1
Bacteria,GCF_013401475.1
Bacteria,GCF_015074865.1
Bacteria,GCF_016728065.1
Bacteria,GCF_017498465.1
Bacteria,GCF_017948385.1
Bacteria,GCF_018502625.1
Bacteria,GCF_022023875.1
Bacteria,GCF_024266685.1
Bacteria,GCF_900475215.1
Bacteria,GCF_900636635.1
Bacteria,GCF_900636825.1
Bacteria,GCF_001543265.1
Bacteria,GCF_002128325.1
Bacteria,GCF_015476275.1
Bacteria,GCF_015767515.1
Bacteria,GCF_003574215.1
Bacteria,GCF_002155165.1
Bacteria,GCF_002442555.1
Bacteria,GCF_003008615.1
Bacteria,GCF_017798225.1
Bacteria,GCF_900636545.1
Bacteria,GCF_900626055.1
Bacteria,GCF_000691565.1
Bacteria,GCF_001515585.1
Bacteria,GCF_001630725.2
Bacteria,GCF_001636055.1
Bacteria,GCF_001886975.1
Bacteria,GCF_002025705.1
Bacteria,GCF_002356095.1
Bacteria,GCF_002736045.1
Bacteria,GCF_002736125.1
Bacteria,GCF_002741075.1
Bacteria,GCF_003228315.1
Bacteria,GCF_003290365.1
Bacteria,GCF_003671955.1
Bacteria,GCF_005080685.1
Bacteria,GCF_007833495.1
Bacteria,GCF_008605605.1
Bacteria,GCF_009883635.2
Bacteria,GCF_009938035.1
Bacteria,GCF_013305625.1
Bacteria,GCF_013425825.1
Bacteria,GCF_014076515.1
Bacteria,GCF_014162535.1
Bacteria,GCF_014169055.1
Bacteria,GCF_014217705.1
Bacteria,GCF_014764425.1
Bacteria,GCF_014854555.1
Bacteria,GCF_016406145.1
Bacteria,GCF_018141045.1
Bacteria,GCF_019355435.1
Bacteria,GCF_022354785.1
Bacteria,GCF_024125675.1
Bacteria,GCF_024266625.1
Bacteria,GCF_024508115.1
Bacteria,GCF_900636645.1
Bacteria,GCF_001299555.1
Bacteria,GCF_001586135.1
Bacteria,GCF_001587135.1
Bacteria,GCF_001587155.1
Bacteria,GCF_001663415.1
Bacteria,GCF_001708525.1
Bacteria,GCF_001891105.1
Bacteria,GCF_002162015.1
Bacteria,GCF_002220465.1
Bacteria,GCF_002501565.1
Bacteria,GCF_002549815.1
Bacteria,GCF_002894285.1
Bacteria,GCF_003515145.1
Bacteria,GCF_003515165.1
Bacteria,GCF_003515185.1
Bacteria,GCF_003515205.1
Bacteria,GCF_003515225.1
Bacteria,GCF_003515245.1
Bacteria,GCF_003515265.1
Bacteria,GCF_003515285.1
Bacteria,GCF_003515325.1
Bacteria,GCF_003515345.1
Bacteria,GCF_003515365.1
Bacteria,GCF_003515405.1
Bacteria,GCF_003515425.1
Bacteria,GCF_003515445.1
Bacteria,GCF_003515485.1
Bacteria,GCF_003515505.1
Bacteria,GCF_003515525.1
Bacteria,GCF_003515545.1
Bacteria,GCF_003515565.1
Bacteria,GCF_003515585.1
Bacteria,GCF_003515605.1
Bacteria,GCF_003515625.1
Bacteria,GCF_003590605.1
Bacteria,GCF_003999715.1
Bacteria,GCF_006088755.1
Bacteria,GCF_011290405.1
Bacteria,GCF_011290425.1
Bacteria,GCF_011290445.1
Bacteria,GCF_011290465.1
Bacteria,GCF_012562465.1
Bacteria,GCF_013306015.1
Bacteria,GCF_013306095.1
Bacteria,GCF_013306155.1
Bacteria,GCF_013306205.1
Bacteria,GCF_013306235.1
Bacteria,GCF_013306255.1
Bacteria,GCF_013306275.1
Bacteria,GCF_013306295.1
Bacteria,GCF_013306315.1
Bacteria,GCF_013306335.1
Bacteria,GCF_013306355.1
Bacteria,GCF_013306375.1
Bacteria,GCF_013306395.1
Bacteria,GCF_013306415.1
Bacteria,GCF_013306435.1
Bacteria,GCF_013306455.1
Bacteria,GCF_013306475.1
Bacteria,GCF_013306495.1
Bacteria,GCF_013306515.1
Bacteria,GCF_013306545.1
Bacteria,GCF_013306575.1
Bacteria,GCF_013306655.1
Bacteria,GCF_013306745.1
Bacteria,GCF_013306765.1
Bacteria,GCF_013306785.1
Bacteria,GCF_013306805.1
Bacteria,GCF_013306825.1
Bacteria,GCF_013306845.1
Bacteria,GCF_013306875.1
Bacteria,GCF_013306915.1
Bacteria,GCF_013306935.1
Bacteria,GCF_013306955.1
Bacteria,GCF_013375715.1
Bacteria,GCF_013375735.1
Bacteria,GCF_013704765.1
Bacteria,GCF_014041975.1
Bacteria,GCF_014490805.1
Bacteria,GCF_014884685.1
Bacteria,GCF_014884705.1
Bacteria,GCF_014884725.1
Bacteria,GCF_014884745.1
Bacteria,GCF_015097935.1
Bacteria,GCF_015098135.1
Bacteria,GCF_015098255.1
Bacteria,GCF_015098475.1
Bacteria,GCF_015098595.1
Bacteria,GCF_015098755.1
Bacteria,GCF_015698345.1
Bacteria,GCF_015698365.1
Bacteria,GCF_015698385.1
Bacteria,GCF_015999365.1
Bacteria,GCF_018540425.1
Bacteria,GCF_018731965.1
Bacteria,GCF_018733955.1
Bacteria,GCF_020923475.1
Bacteria,GCF_000219605.1
Bacteria,GCF_000590475.1
Bacteria,GCF_000661915.1
Bacteria,GCF_001038645.1
Bacteria,GCF_001648195.1
Bacteria,GCF_003008495.1
Bacteria,GCF_003047145.2
Bacteria,GCF_009789555.1
Bacteria,GCF_015291885.1
Bacteria,GCF_015680045.1
Bacteria,GCF_016028655.1
Bacteria,GCF_016127795.1
Bacteria,GCF_018138085.1
Bacteria,GCF_019203165.1
Bacteria,GCF_019264725.1
Bacteria,GCF_019704535.1
Bacteria,GCF_021610005.1
Bacteria,GCF_022647185.1
Bacteria,GCF_024496225.1
Bacteria,GCF_900636845.1
Bacteria,GCF_900638035.1
Bacteria,GCF_004006335.1
Bacteria,GCF_014524645.1
Bacteria,GCF_016694755.2
Bacteria,GCF_018388485.1
Bacteria,GCF_018388505.1
Bacteria,GCF_018388525.1
Bacteria,GCF_018394375.1
Bacteria,GCF_023278085.1
Bacteria,GCF_900235815.1
Bacteria,GCF_900289125.1
Bacteria,GCF_002905815.2
Bacteria,GCF_023277945.1
Bacteria,GCF_900235825.1
Bacteria,GCF_900235865.1
Bacteria,GCF_018324325.1
Bacteria,GCF_002966555.1
Bacteria,GCF_009800225.1
Bacteria,GCF_002393485.1
Bacteria,GCF_016466415.2
Bacteria,GCF_003945765.1
Bacteria,GCF_009578005.1
Bacteria,GCF_009931375.1
Bacteria,GCF_012974245.1
Bacteria,GCF_013122645.1
Bacteria,GCF_013307145.1
Bacteria,GCF_013307165.1
Bacteria,GCF_016026055.1
Bacteria,GCF_016598875.1
Bacteria,GCF_017858835.1
Bacteria,GCF_024022955.1
Bacteria,GCF_014841015.1
Bacteria,GCF_000070605.1
Bacteria,GCF_001186415.1
Bacteria,GCF_001186465.1
Bacteria,GCF_002879955.1
Bacteria,GCF_009177345.1
Bacteria,GCF_021459985.1
Bacteria,GCF_021777195.1
Bacteria,GCF_021777455.1
Bacteria,GCF_023206795.1
Bacteria,GCF_024298585.1
Bacteria,GCF_024298605.1
Bacteria,GCF_024298625.1
Bacteria,GCF_024298645.1
Bacteria,GCF_024298665.1
Bacteria,GCF_024298685.1
Bacteria,GCF_021390095.1
Bacteria,GCF_021390115.1
Bacteria,GCF_021903355.1
Bacteria,GCF_015243835.1
Bacteria,GCF_016495605.1
Bacteria,GCF_018831345.1
Bacteria,GCF_018831365.1
Bacteria,GCF_019434355.1
Bacteria,GCF_000212755.2
Bacteria,GCF_001276975.2
Bacteria,GCF_004319445.1
Bacteria,GCF_004319465.1
Bacteria,GCF_004319485.1
Bacteria,GCF_004319505.1
Bacteria,GCF_018310515.1
Bacteria,GCF_020866865.1
Bacteria,GCF_022559705.1
Bacteria,GCF_002220155.1
Bacteria,GCF_016406165.1
Bacteria,GCF_002591665.3
Bacteria,GCF_002943835.1
Bacteria,GCF_003666425.1
Bacteria,GCF_003666445.1
Bacteria,GCF_003666465.1
Bacteria,GCF_003667905.1
Bacteria,GCF_003667925.1
Bacteria,GCF_005221325.1
Bacteria,GCF_005221345.1
Bacteria,GCF_005221385.1
Bacteria,GCF_005221405.1
Bacteria,GCF_005221425.1
Bacteria,GCF_013401495.1
Bacteria,GCF_014489975.1
Bacteria,GCF_016403145.1
Bacteria,GCF_017726655.1
Bacteria,GCF_022760295.1
Bacteria,GCF_016864595.1
Bacteria,GCF_017584205.1
Bacteria,GCF_018138105.1
Bacteria,GCF_013426715.1
Bacteria,GCF_013426735.1
Bacteria,GCF_013427035.1
Bacteria,GCF_019797885.1
Bacteria,GCF_021559735.1
Bacteria,GCF_021559755.1
Bacteria,GCF_021559775.1
Bacteria,GCF_021559795.1
Bacteria,GCF_000807315.1
Bacteria,GCF_001887695.1
Bacteria,GCF_013752735.1
Bacteria,GCF_021052365.1
Bacteria,GCF_023278145.1
Bacteria,GCF_900011245.1
Bacteria,GCF_002944405.1
Bacteria,GCF_024400375.1
Bacteria,GCF_013170705.1
Bacteria,GCF_013170865.1
Bacteria,GCF_000747295.1
Bacteria,GCF_002197025.1
Bacteria,GCF_002197045.1
Bacteria,GCF_002197065.1
Bacteria,GCF_002197105.1
Bacteria,GCF_002197125.1
Bacteria,GCF_002197145.1
Bacteria,GCF_002197165.1
Bacteria,GCF_002197445.1
Bacteria,GCF_002197465.1
Bacteria,GCF_002215195.1
Bacteria,GCF_002302355.1
Bacteria,GCF_002302375.1
Bacteria,GCF_009664245.1
Bacteria,GCF_015689095.1
Bacteria,GCF_016406285.1
Bacteria,GCF_020684825.1
Bacteria,GCF_021052665.1
Bacteria,GCF_001679785.1
Bacteria,GCF_001890425.1
Bacteria,GCF_002953715.1
Bacteria,GCF_003290405.1
Bacteria,GCF_011128975.1
Bacteria,GCF_017348875.1
Bacteria,GCF_017357305.1
Bacteria,GCF_021391595.1
Bacteria,GCF_021391715.1
Bacteria,GCF_000769405.2
Bacteria,GCF_011604465.1
Bacteria,GCF_011604485.1
Bacteria,GCF_011604505.1
Bacteria,GCF_011604525.1
Bacteria,GCF_011604545.1
Bacteria,GCF_011604565.1
Bacteria,GCF_002240185.1
Bacteria,GCF_002243365.1
Bacteria,GCF_002948295.1
Bacteria,GCF_021052345.1
Bacteria,GCF_001664105.1
Bacteria,GCF_001664125.1
Bacteria,GCF_001664165.1
Bacteria,GCF_001664185.1
Bacteria,GCF_001664205.1
Bacteria,GCF_001664225.1
Bacteria,GCF_001664245.1
Bacteria,GCF_001664285.1
Bacteria,GCF_001664365.1
Bacteria,GCF_001664385.1
Bacteria,GCF_001664405.1
Bacteria,GCF_001664425.1
Bacteria,GCF_001664445.1
Bacteria,GCF_012241395.2
Bacteria,GCF_021391675.1
Bacteria,GCF_001971665.1
Bacteria,GCF_900234795.1
Bacteria,GCF_022533465.1
Bacteria,GCF_019285535.1
Bacteria,GCF_019285555.1
Bacteria,GCF_019285575.1
Bacteria,GCF_023370095.1
Bacteria,GCF_002005445.1
Bacteria,GCF_014218315.1
Bacteria,GCF_014843995.1
Bacteria,GCF_001183745.1
Bacteria,GCF_009914215.1
Bacteria,GCF_001680825.1
Bacteria,GCF_001610735.1
Bacteria,GCF_001652645.1
Bacteria,GCF_001652665.1
Bacteria,GCF_001652685.1
Bacteria,GCF_001677075.2
Bacteria,GCF_001677115.2
Bacteria,GCF_001752705.1
Bacteria,GCF_001752725.1
Bacteria,GCF_001752745.1
Bacteria,GCF_001752765.1
Bacteria,GCF_001752785.1
Bacteria,GCF_001752805.1
Bacteria,GCF_001752825.1
Bacteria,GCF_001752845.1
Bacteria,GCF_001752865.1
Bacteria,GCF_001752885.1
Bacteria,GCF_001752905.1
Bacteria,GCF_001752925.1
Bacteria,GCF_001752945.1
Bacteria,GCF_001752965.1
Bacteria,GCF_001753065.1
Bacteria,GCF_001753085.1
Bacteria,GCF_001753105.1
Bacteria,GCF_001753125.1
Bacteria,GCF_001753145.1
Bacteria,GCF_001753265.1
Bacteria,GCF_001753285.1
Bacteria,GCF_001753305.1
Bacteria,GCF_001753325.1
Bacteria,GCF_001753345.1
Bacteria,GCF_001753365.1
Bacteria,GCF_001753385.1
Bacteria,GCF_001753405.1
Bacteria,GCF_001941585.1
Bacteria,GCF_001969405.1
Bacteria,GCF_001989475.1
Bacteria,GCF_002813715.1
Bacteria,GCF_002813735.1
Bacteria,GCF_003003515.1
Bacteria,GCF_003003535.1
Bacteria,GCF_003003555.1
Bacteria,GCF_003004065.1
Bacteria,GCF_003004195.1
Bacteria,GCF_003004235.1
Bacteria,GCF_003004335.1
Bacteria,GCF_006364635.1
Bacteria,GCF_009664815.1
Bacteria,GCF_010669065.1
Bacteria,GCF_019930765.1
Bacteria,GCF_019930805.1
Bacteria,GCF_019974095.1
Bacteria,GCF_022220445.1
Bacteria,GCF_900092465.1
Bacteria,GCF_900119755.1
Bacteria,GCF_900119765.1
Bacteria,GCF_900119775.1
Bacteria,GCF_900119785.1
Bacteria,GCF_900186855.1
Bacteria,GCF_900186925.1
Bacteria,GCF_900475735.1
Bacteria,GCF_900635115.1
Bacteria,GCF_900635825.1
Bacteria,GCF_900636955.1
Bacteria,GCF_000953655.1
Bacteria,GCF_002073455.2
Bacteria,GCF_002113845.3
Bacteria,GCF_008807315.1
Bacteria,GCF_011465255.1
Bacteria,GCF_011465395.1
Bacteria,GCF_019930685.1
Bacteria,GCF_000953635.1
Bacteria,GCF_002085715.1
Bacteria,GCF_002085735.1
Bacteria,GCF_900186965.1
Bacteria,GCF_900637495.1
Bacteria,GCF_004564155.1
Bacteria,GCF_004571175.1
Bacteria,GCF_007361795.1
Bacteria,GCF_900637635.1
Bacteria,GCF_000695855.3
Bacteria,GCF_000746605.1
Bacteria,GCF_000746645.1
Bacteria,GCF_000761175.1
Bacteria,GCF_000814345.1
Bacteria,GCF_000828935.1
Bacteria,GCF_000830055.1
Bacteria,GCF_000939415.2
Bacteria,GCF_000963815.1
Bacteria,GCF_001026965.1
Bacteria,GCF_001077555.2
Bacteria,GCF_001077655.1
Bacteria,GCF_001077675.1
Bacteria,GCF_001077965.2
Bacteria,GCF_001261895.2
Bacteria,GCF_001399655.1
Bacteria,GCF_001457535.1
Bacteria,GCF_001514375.1
Bacteria,GCF_001517645.1
Bacteria,GCF_001543995.1
Bacteria,GCF_001573065.1
Bacteria,GCF_001573085.1
Bacteria,GCF_001573105.1
Bacteria,GCF_001573125.1
Bacteria,GCF_001578145.1
Bacteria,GCF_001593425.2
Bacteria,GCF_001636235.1
Bacteria,GCF_001668465.2
Bacteria,GCF_001669145.2
Bacteria,GCF_001674475.2
Bacteria,GCF_001674505.2
Bacteria,GCF_001721705.1
Bacteria,GCF_001806345.1
Bacteria,GCF_001806365.1
Bacteria,GCF_001806385.1
Bacteria,GCF_001806405.1
Bacteria,GCF_001806425.1
Bacteria,GCF_001806445.1
Bacteria,GCF_001806465.1
Bacteria,GCF_001806485.1
Bacteria,GCF_001887305.1
Bacteria,GCF_001895125.2
Bacteria,GCF_001895985.1
Bacteria,GCF_001896005.1
Bacteria,GCF_001902375.1
Bacteria,GCF_001908295.1
Bacteria,GCF_001922205.1
Bacteria,GCF_001922225.1
Bacteria,GCF_001922245.1
Bacteria,GCF_001941765.1
Bacteria,GCF_002082625.2
Bacteria,GCF_002082645.1
Bacteria,GCF_002082685.1
Bacteria,GCF_002082705.1
Bacteria,GCF_002082725.1
Bacteria,GCF_002082745.1
Bacteria,GCF_002082785.1
Bacteria,GCF_002082805.1
Bacteria,GCF_002082825.1
Bacteria,GCF_002082845.1
Bacteria,GCF_002082865.1
Bacteria,GCF_002082885.1
Bacteria,GCF_002116925.1
Bacteria,GCF_002210065.1
Bacteria,GCF_002504145.1
Bacteria,GCF_002741415.1
Bacteria,GCF_002753915.1
Bacteria,GCF_002761575.1
Bacteria,GCF_002762095.1
Bacteria,GCF_002762115.1
Bacteria,GCF_002762155.1
Bacteria,GCF_002843665.1
Bacteria,GCF_002902885.1
Bacteria,GCF_002947415.1
Bacteria,GCF_002947845.1
Bacteria,GCF_002948925.1
Bacteria,GCF_002950495.2
Bacteria,GCF_002996805.1
Bacteria,GCF_002999195.2
Bacteria,GCF_003006035.1
Bacteria,GCF_003010655.1
Bacteria,GCF_003010675.1
Bacteria,GCF_003029495.1
